"","logID","pasteID2","fightID","size","difficulty","tag_hmsize","first_mark_cast","2500/5000 dmg. (HM/NM)","Weighted(Beast=5)","Weighted(Beast=3)"
"210","28yvwALcptCJYnNV","28yvwALcptCJYnNV18",18,25,"Hard","Heroic-25m",74.068,114.5692,110,118
"211","28yvwALcptCJYnNV","28yvwALcptCJYnNV19",19,25,"Hard","Heroic-25m",84.638,101.5388,124,124
"212","28yvwALcptCJYnNV","28yvwALcptCJYnNV2",2,25,"Hard","Heroic-25m",69.549,108.2088,116,117
"213","28yvwALcptCJYnNV","28yvwALcptCJYnNV20",20,25,"Hard","Heroic-25m",61.481,116.4632,95,105
"214","28yvwALcptCJYnNV","28yvwALcptCJYnNV21",21,25,"Hard","Heroic-25m",79.4,111.8888,114,114
"215","28yvwALcptCJYnNV","28yvwALcptCJYnNV22",22,25,"Hard","Heroic-25m",69.61,101.5376,103,107
"216","28yvwALcptCJYnNV","28yvwALcptCJYnNV23",23,25,"Hard","Heroic-25m",72.758,104.702,126,126
"217","28yvwALcptCJYnNV","28yvwALcptCJYnNV24",24,25,"Hard","Heroic-25m",85.693,107.534,131,132
"218","28yvwALcptCJYnNV","28yvwALcptCJYnNV25",25,25,"Hard","Heroic-25m",82.132,102.7952,125,125
"219","28yvwALcptCJYnNV","28yvwALcptCJYnNV26",26,25,"Hard","Heroic-25m",79.221,104.2348,101,102
"220","28yvwALcptCJYnNV","28yvwALcptCJYnNV27",27,25,"Hard","Heroic-25m",79.269,105.6192,126,127
"221","28yvwALcptCJYnNV","28yvwALcptCJYnNV28",28,25,"Hard","Heroic-25m",82.156,100.6952,127,130
"222","28yvwALcptCJYnNV","28yvwALcptCJYnNV3",3,25,"Hard","Heroic-25m",76.137,101.3348,127,127
"223","28yvwALcptCJYnNV","28yvwALcptCJYnNV4",4,25,"Hard","Heroic-25m",82.159,110.1972,122,123
"224","28yvwALcptCJYnNV","28yvwALcptCJYnNV7",7,25,"Hard","Heroic-25m",78.902,112.37,127,129
"225","28yvwALcptCJYnNV","28yvwALcptCJYnNV8",8,25,"Hard","Heroic-25m",69.647,111.6236,113,116
"226","28yvwALcptCJYnNV","28yvwALcptCJYnNV9",9,25,"Hard","Heroic-25m",72.76,100.3928,107,108
"227","2BN3VqmwJHKTayYM","2BN3VqmwJHKTayYM11",11,25,"Hard","Heroic-25m",48.672,112.1996,112,114
"228","2BN3VqmwJHKTayYM","2BN3VqmwJHKTayYM12",12,25,"Hard","Heroic-25m",58.461,101.2652,123,126
"229","2BN3VqmwJHKTayYM","2BN3VqmwJHKTayYM14",14,25,"Hard","Heroic-25m",62.002,114.5404,160,166
"230","2BN3VqmwJHKTayYM","2BN3VqmwJHKTayYM23",23,25,"Hard","Heroic-25m",76.52,112.4596,118,123
"231","2F9T4frjBJZmqbAz","2F9T4frjBJZmqbAz11",11,25,"Normal","Normal-25m",111.645,103.755,348,366
"232","2FJrnbywAczjCLdV","2FJrnbywAczjCLdV13",13,25,"Hard","Heroic-25m",51.791,105.698,148,157
"233","2FJrnbywAczjCLdV","2FJrnbywAczjCLdV14",14,25,"Hard","Heroic-25m",58.247,99.8592,125,129
"234","2FJrnbywAczjCLdV","2FJrnbywAczjCLdV15",15,25,"Hard","Heroic-25m",51.809,111.0984,130,134
"235","2FJrnbywAczjCLdV","2FJrnbywAczjCLdV16",16,25,"Hard","Heroic-25m",63.229,110.2404,144,156
"236","2FkWqz68JRx7VQgt","2FkWqz68JRx7VQgt22",22,25,"Hard","Heroic-25m",23.171,829.226,72,72
"237","2FkWqz68JRx7VQgt","2FkWqz68JRx7VQgt24",24,25,"Hard","Heroic-25m",58.381,121.49,130,132
"238","2FkWqz68JRx7VQgt","2FkWqz68JRx7VQgt26",26,25,"Hard","Heroic-25m",58.562,138.1472,138,142
"239","2FkWqz68JRx7VQgt","2FkWqz68JRx7VQgt33",33,25,"Hard","Heroic-25m",64.499,114.89,138,138
"240","2FkWqz68JRx7VQgt","2FkWqz68JRx7VQgt35",35,25,"Hard","Heroic-25m",86.533,403.8732,229,232
"241","2FxT4L8RHvrbKAq9","2FxT4L8RHvrbKAq924",24,25,"Hard","Heroic-25m",55.027,104.1208,147,158
"242","2FxT4L8RHvrbKAq9","2FxT4L8RHvrbKAq927",27,25,"Hard","Heroic-25m",58.283,161.69,131,137
"243","2FxT4L8RHvrbKAq9","2FxT4L8RHvrbKAq929",29,25,"Normal","Normal-25m",139.421,100.0374,309,314
"244","2GnTZ7kxY491DbAK","2GnTZ7kxY491DbAK17",17,10,"Hard","Heroic-10m",97.091,139.9008,98,103
"245","2GnTZ7kxY491DbAK","2GnTZ7kxY491DbAK18",18,10,"Hard","Heroic-10m",84.64,105.3252,108,116
"246","2GnTZ7kxY491DbAK","2GnTZ7kxY491DbAK19",19,10,"Hard","Heroic-10m",118.121,103.26,108,109
"247","2GnTZ7kxY491DbAK","2GnTZ7kxY491DbAK20",20,10,"Hard","Heroic-10m",124.697,106.9092,127,131
"248","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz22",22,25,"Hard","Heroic-25m",55.531,225.2832,139,152
"249","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz23",23,25,"Hard","Heroic-25m",58.798,134.0172,137,152
"250","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz24",24,25,"Hard","Heroic-25m",58.574,112.8064,134,141
"251","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz25",25,25,"Hard","Heroic-25m",55.035,123.1016,135,146
"252","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz26",26,25,"Hard","Heroic-25m",58.721,113.3152,95,99
"253","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz27",27,25,"Hard","Heroic-25m",58.532,107.9916,114,122
"254","2HCBXb4v9npdtKQz","2HCBXb4v9npdtKQz28",28,25,"Hard","Heroic-25m",61.808,122.8244,102,108
"255","2J8RXbMZ6GfKhgWr","2J8RXbMZ6GfKhgWr35",35,25,"Hard","Heroic-25m",54.99,104.2116,132,138
"256","2J8RXbMZ6GfKhgWr","2J8RXbMZ6GfKhgWr36",36,25,"Hard","Heroic-25m",58.325,106.7268,132,136
"257","2J8RXbMZ6GfKhgWr","2J8RXbMZ6GfKhgWr37",37,25,"Hard","Heroic-25m",55.059,101.4348,124,129
"258","2J8RXbMZ6GfKhgWr","2J8RXbMZ6GfKhgWr39",39,25,"Hard","Heroic-25m",64.766,116.7516,142,143
"259","2J8RXbMZ6GfKhgWr","2J8RXbMZ6GfKhgWr42",42,25,"Hard","Heroic-25m",61.653,109.4456,127,129
"260","2JfmZNgBA4wxWzrh","2JfmZNgBA4wxWzrh19",19,10,"Hard","Heroic-10m",69.5,96.4708,74,77
"261","2JfmZNgBA4wxWzrh","2JfmZNgBA4wxWzrh21",21,10,"Hard","Heroic-10m",84.61,105.2696,115,124
"262","2JfmZNgBA4wxWzrh","2JfmZNgBA4wxWzrh22",22,10,"Hard","Heroic-10m",100.368,106.2484,109,111
"263","2JfmZNgBA4wxWzrh","2JfmZNgBA4wxWzrh23",23,10,"Hard","Heroic-10m",91.089,102.3208,103,106
"264","2JfmZNgBA4wxWzrh","2JfmZNgBA4wxWzrh26",26,10,"Hard","Heroic-10m",97.525,116.9908,117,121
"265","2JfmZNgBA4wxWzrh","2JfmZNgBA4wxWzrh27",27,10,"Hard","Heroic-10m",110.073,103.6336,114,117
"266","2JvDVhzf46Xc19pq","2JvDVhzf46Xc19pq2",2,25,"Hard","Heroic-25m",68.05,110.9504,133,133
"267","2JvDVhzf46Xc19pq","2JvDVhzf46Xc19pq6",6,25,"Hard","Heroic-25m",89.138,103.4096,124,124
"268","2JvDVhzf46Xc19pq","2JvDVhzf46Xc19pq7",7,25,"Hard","Heroic-25m",79.318,106.6948,127,127
"269","2KQAzmNTBP94r6Ht","2KQAzmNTBP94r6Ht14",14,25,"Hard","Heroic-25m",58.33,117.3388,131,135
"270","2KQAzmNTBP94r6Ht","2KQAzmNTBP94r6Ht16",16,25,"Hard","Heroic-25m",58.274,108.1108,122,124
"271","2KQAzmNTBP94r6Ht","2KQAzmNTBP94r6Ht17",17,25,"Normal","Normal-25m",110.067,102.4924,321,330
"272","2KTQxXZdf3tNCPaw","2KTQxXZdf3tNCPaw21",21,25,"Hard","Heroic-25m",50.006,123.2304,133,141
"273","2KTQxXZdf3tNCPaw","2KTQxXZdf3tNCPaw22",22,25,"Hard","Heroic-25m",61.629,114.056,137,140
"274","2KTQxXZdf3tNCPaw","2KTQxXZdf3tNCPaw23",23,25,"Hard","Heroic-25m",61.493,101.6684,132,134
"275","2KTQxXZdf3tNCPaw","2KTQxXZdf3tNCPaw24",24,25,"Normal","Normal-25m",103.575,100.6396,327,344
"276","2Lmw1xBkChNafRcb","2Lmw1xBkChNafRcb21",21,25,"Hard","Heroic-25m",47.128,105.164,116,116
"277","2Lmw1xBkChNafRcb","2Lmw1xBkChNafRcb23",23,25,"Hard","Heroic-25m",48.782,133.3864,139,147
"278","2Lmw1xBkChNafRcb","2Lmw1xBkChNafRcb24",24,25,"Hard","Heroic-25m",51.65,149.1256,175,191
"279","2Lmw1xBkChNafRcb","2Lmw1xBkChNafRcb25",25,25,"Hard","Heroic-25m",48.83,135.124,125,130
"280","2Lmw1xBkChNafRcb","2Lmw1xBkChNafRcb29",29,25,"Hard","Heroic-25m",55.081,135.6852,125,129
"281","2MGZHLKcQ4WFna1Y","2MGZHLKcQ4WFna1Y18",18,25,"Normal","Normal-25m",93.976,104.3544,330,353
"282","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN21",21,25,"Hard","Heroic-25m",64.953,112.4076,125,127
"283","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN22",22,25,"Hard","Heroic-25m",64.935,124.716,97,99
"284","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN23",23,25,"Hard","Heroic-25m",85.993,102.7772,112,113
"285","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN24",24,25,"Hard","Heroic-25m",75.885,107.8468,109,110
"286","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN25",25,25,"Hard","Heroic-25m",73.012,106.1196,121,123
"287","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN26",26,25,"Hard","Heroic-25m",82.33,105.6172,127,127
"288","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN27",27,25,"Hard","Heroic-25m",85.957,103.664,136,136
"289","2MRCjvQAXJzBDGpN","2MRCjvQAXJzBDGpN30",30,25,"Hard","Heroic-25m",88.073,109.3108,119,119
"290","2Nj6atV7TYAQPrcM","2Nj6atV7TYAQPrcM35",35,25,"Hard","Heroic-25m",55.488,225.2832,139,152
"291","2Nj6atV7TYAQPrcM","2Nj6atV7TYAQPrcM40",40,25,"Hard","Heroic-25m",58.446,107.9916,114,122
"292","2Yhp8myKgVwqHLNf","2Yhp8myKgVwqHLNf25",25,10,"Hard","Heroic-10m",64.72,116.3232,90,94
"293","2Yhp8myKgVwqHLNf","2Yhp8myKgVwqHLNf27",27,10,"Hard","Heroic-10m",100.262,102.2936,98,99
"294","2YpBxRjrfFahc9Xw","2YpBxRjrfFahc9Xw10",10,25,"Hard","Heroic-25m",68.066,105.3996,117,118
"295","2YpBxRjrfFahc9Xw","2YpBxRjrfFahc9Xw11",11,25,"Hard","Heroic-25m",64.287,129.4828,159,171
"296","2YpBxRjrfFahc9Xw","2YpBxRjrfFahc9Xw3",3,25,"Hard","Heroic-25m",60.609,97.6168,113,118
"297","2YpBxRjrfFahc9Xw","2YpBxRjrfFahc9Xw6",6,25,"Hard","Heroic-25m",79.93,108.344,120,121
"298","2YpBxRjrfFahc9Xw","2YpBxRjrfFahc9Xw7",7,25,"Hard","Heroic-25m",94.376,121.1288,136,136
"299","2YpBxRjrfFahc9Xw","2YpBxRjrfFahc9Xw9",9,25,"Hard","Heroic-25m",74.06,109.5968,106,107
"300","2d7htTGxnQrqamCk","2d7htTGxnQrqamCk4",4,10,"Normal","Normal-10m",139.218,107.066,239,253
"301","2d7htTGxnQrqamCk","2d7htTGxnQrqamCk5",5,10,"Normal","Normal-10m",136.196,100.1612,202,204
"302","2faQy1tc9hDYHKZ4","2faQy1tc9hDYHKZ413",13,10,"Hard","Heroic-10m",103.711,101.1696,104,105
"303","2faQy1tc9hDYHKZ4","2faQy1tc9hDYHKZ414",14,10,"Hard","Heroic-10m",100.348,100.5292,109,110
"304","2faQy1tc9hDYHKZ4","2faQy1tc9hDYHKZ415",15,10,"Hard","Heroic-10m",78.953,100.8744,122,133
"305","2h1GVmt8naXrHDqP","2h1GVmt8naXrHDqP39",39,10,"Hard","Heroic-10m",54.957,105.3144,96,108
"306","2h1GVmt8naXrHDqP","2h1GVmt8naXrHDqP40",40,10,"Hard","Heroic-10m",58.368,102.6868,106,121
"307","2h1GVmt8naXrHDqP","2h1GVmt8naXrHDqP41",41,10,"Hard","Heroic-10m",64.753,120.068,129,147
"308","2h1GVmt8naXrHDqP","2h1GVmt8naXrHDqP42",42,10,"Hard","Heroic-10m",73.264,104.5268,105,113
"309","2h1GVmt8naXrHDqP","2h1GVmt8naXrHDqP43",43,10,"Normal","Normal-10m",178.706,103.0988,294,313
"310","2h1GVmt8naXrHDqP","2h1GVmt8naXrHDqP45",45,10,"Normal","Normal-10m",142.58,101.2402,243,260
"311","2kdpTx1jPXLYGKw9","2kdpTx1jPXLYGKw934",34,25,"Hard","Heroic-25m",48.607,112.276,115,116
"312","2kdpTx1jPXLYGKw9","2kdpTx1jPXLYGKw936",36,25,"Hard","Heroic-25m",58.199,114.0576,122,123
"313","2kdpTx1jPXLYGKw9","2kdpTx1jPXLYGKw939",39,25,"Hard","Heroic-25m",51.827,110.1232,123,125
"314","2kdpTx1jPXLYGKw9","2kdpTx1jPXLYGKw941",41,25,"Hard","Heroic-25m",45.702,103.1216,106,106
"315","2kmzPpY3qQBrT6Hj","2kmzPpY3qQBrT6Hj11",11,25,"Normal","Normal-25m",76.249,112.0454,345,349
"316","2kw7MZXQ9hH4rDmp","2kw7MZXQ9hH4rDmp46",46,10,"Hard","Heroic-10m",124.696,99.488,88,89
"317","2kw7MZXQ9hH4rDmp","2kw7MZXQ9hH4rDmp47",47,10,"Hard","Heroic-10m",109.984,101.3604,109,113
"318","2m7LgyCNw1Zj36Mt","2m7LgyCNw1Zj36Mt12",12,25,"Hard","Heroic-25m",58.677,165.974,127,131
"319","2m7LgyCNw1Zj36Mt","2m7LgyCNw1Zj36Mt13",13,25,"Hard","Heroic-25m",61.471,102.2512,182,196
"320","2m7LgyCNw1Zj36Mt","2m7LgyCNw1Zj36Mt7",7,25,"Hard","Heroic-25m",51.848,143.7348,154,166
"321","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV118",18,25,"Hard","Heroic-25m",61.493,125.15,140,143
"322","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV120",20,25,"Hard","Heroic-25m",58.388,104.652,123,123
"323","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV121",21,25,"Hard","Heroic-25m",64.502,125.0072,151,154
"324","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV122",22,25,"Hard","Heroic-25m",58.322,118.0032,126,129
"325","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV123",23,25,"Hard","Heroic-25m",61.613,113.8956,157,164
"326","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV124",24,25,"Hard","Heroic-25m",58.342,99.6204,131,135
"327","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV125",25,25,"Hard","Heroic-25m",61.566,102.896,125,126
"328","2n8fD9vhBxGmXHV1","2n8fD9vhBxGmXHV126",26,25,"Normal","Normal-25m",121.54,100.237,342,345
"329","2tyY74GWh63RkDnx","2tyY74GWh63RkDnx19",19,25,"Normal","Normal-25m",100.391,103.4524,324,342
"330","2vAaPh9yp6zKM1xN","2vAaPh9yp6zKM1xN6",6,10,"Hard","Heroic-10m",139.184,100.7824,121,122
"331","2z4bAhqfGxLQjam8","2z4bAhqfGxLQjam822",22,10,"Hard","Heroic-10m",85.852,111.6784,99,100
"332","2z4bAhqfGxLQjam8","2z4bAhqfGxLQjam824",24,10,"Hard","Heroic-10m",90.717,106.6624,82,83
"333","32mW1aFvrCnj6BZq","32mW1aFvrCnj6BZq4",4,10,"Hard","Heroic-10m",61.557,110.5816,92,98
"334","32mW1aFvrCnj6BZq","32mW1aFvrCnj6BZq5",5,10,"Hard","Heroic-10m",94.057,108.6708,124,132
"335","32mW1aFvrCnj6BZq","32mW1aFvrCnj6BZq7",7,10,"Hard","Heroic-10m",111.754,89.8872,111,113
"336","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV1",1,25,"Hard","Heroic-25m",58.339,118.074,131,133
"337","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV10",10,25,"Hard","Heroic-25m",64.909,125.028,148,148
"338","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV2",2,25,"Hard","Heroic-25m",64.803,131.492,167,168
"339","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV3",3,25,"Hard","Heroic-25m",61.464,100.136,125,126
"340","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV4",4,25,"Hard","Heroic-25m",64.73,113.3076,133,133
"341","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV5",5,25,"Hard","Heroic-25m",61.515,104.0628,151,158
"342","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV6",6,25,"Hard","Heroic-25m",64.348,118.7512,145,145
"343","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV7",7,25,"Hard","Heroic-25m",58.262,104.0968,119,121
"344","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV8",8,25,"Hard","Heroic-25m",64.817,120.3612,142,142
"345","32tGxYMybfdkBwQV","32tGxYMybfdkBwQV9",9,25,"Hard","Heroic-25m",64.706,114.9572,142,142
"346","34wdaKMryzxkc8C9","34wdaKMryzxkc8C91",1,25,"Hard","Heroic-25m",64.806,116.4224,123,131
"347","34wdaKMryzxkc8C9","34wdaKMryzxkc8C910",10,25,"Hard","Heroic-25m",79.299,102.9096,121,121
"348","34wdaKMryzxkc8C9","34wdaKMryzxkc8C911",11,25,"Hard","Heroic-25m",76.117,103.4904,119,119
"349","34wdaKMryzxkc8C9","34wdaKMryzxkc8C914",14,25,"Hard","Heroic-25m",79.322,101.458,134,141
"350","34wdaKMryzxkc8C9","34wdaKMryzxkc8C92",2,25,"Hard","Heroic-25m",64.699,124.1044,131,139
"351","34wdaKMryzxkc8C9","34wdaKMryzxkc8C93",3,25,"Hard","Heroic-25m",75.765,110.0636,124,124
"352","34wdaKMryzxkc8C9","34wdaKMryzxkc8C94",4,25,"Hard","Heroic-25m",69.567,103.4756,117,117
"353","34wdaKMryzxkc8C9","34wdaKMryzxkc8C95",5,25,"Hard","Heroic-25m",89.043,100.2472,118,118
"354","34wdaKMryzxkc8C9","34wdaKMryzxkc8C97",7,25,"Hard","Heroic-25m",72.842,105.2284,113,113
"355","34wdaKMryzxkc8C9","34wdaKMryzxkc8C98",8,25,"Hard","Heroic-25m",72.866,107.9144,118,118
"356","34wdaKMryzxkc8C9","34wdaKMryzxkc8C99",9,25,"Hard","Heroic-25m",64.764,121.0648,120,125
"357","36NRcdhftKT9rQz7","36NRcdhftKT9rQz71",1,25,"Hard","Heroic-25m",72.837,100.5568,118,120
"358","36NRcdhftKT9rQz7","36NRcdhftKT9rQz72",2,25,"Hard","Heroic-25m",73.148,108.6564,122,128
"359","36NRcdhftKT9rQz7","36NRcdhftKT9rQz73",3,25,"Hard","Heroic-25m",72.929,101.614,114,119
"360","36NRcdhftKT9rQz7","36NRcdhftKT9rQz74",4,25,"Hard","Heroic-25m",79.369,105.6752,117,118
"361","36NRcdhftKT9rQz7","36NRcdhftKT9rQz76",6,25,"Hard","Heroic-25m",69.778,107.85,118,120
"362","36NRcdhftKT9rQz7","36NRcdhftKT9rQz77",7,25,"Hard","Heroic-25m",76.257,101.0016,108,110
"363","37xMpbwCfBW4chz6","37xMpbwCfBW4chz62",2,25,"Hard","Heroic-25m",52.041,106.104,146,157
"364","37xMpbwCfBW4chz6","37xMpbwCfBW4chz63",3,25,"Hard","Heroic-25m",55.092,107.61,125,132
"365","387dHhMQRqTc9gB1","387dHhMQRqTc9gB118",18,10,"Hard","Heroic-10m",121.869,105.7472,114,117
"366","387dHhMQRqTc9gB1","387dHhMQRqTc9gB119",19,10,"Hard","Heroic-10m",112.975,103.5372,113,114
"367","38kJnFA1DyQZjxWc","38kJnFA1DyQZjxWc14",14,10,"Hard","Heroic-10m",82.604,102.2264,88,90
"368","38kJnFA1DyQZjxWc","38kJnFA1DyQZjxWc15",15,10,"Hard","Heroic-10m",79.337,99.0764,101,109
"369","38kJnFA1DyQZjxWc","38kJnFA1DyQZjxWc17",17,10,"Hard","Heroic-10m",89.085,101.91,99,102
"370","38kJnFA1DyQZjxWc","38kJnFA1DyQZjxWc18",18,10,"Hard","Heroic-10m",106.828,98.236,109,111
"371","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY223",23,25,"Hard","Heroic-25m",51.897,111.4696,123,124
"372","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY227",27,25,"Hard","Heroic-25m",68.053,115.1132,139,140
"373","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY228",28,25,"Hard","Heroic-25m",64.826,113.1404,115,119
"374","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY229",29,25,"Hard","Heroic-25m",64.445,106.1592,129,129
"375","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY230",30,25,"Hard","Heroic-25m",61.507,105.6476,104,105
"376","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY231",31,25,"Hard","Heroic-25m",58.328,101.5676,135,141
"377","39DGNjVg7XpLWFY2","39DGNjVg7XpLWFY232",32,25,"Hard","Heroic-25m",64.826,107.3864,138,138
"378","3CQfwnctDzR8bYg9","3CQfwnctDzR8bYg917",17,25,"Hard","Heroic-25m",51.944,117.4308,132,140
"379","3CQfwnctDzR8bYg9","3CQfwnctDzR8bYg920",20,25,"Hard","Heroic-25m",63.593,105.0408,131,133
"380","3CQfwnctDzR8bYg9","3CQfwnctDzR8bYg924",24,25,"Hard","Heroic-25m",64.874,116.2084,141,141
"381","3CQfwnctDzR8bYg9","3CQfwnctDzR8bYg925",25,25,"Hard","Heroic-25m",61.652,106.0192,129,131
"382","3CwDRnHYZcJfx62y","3CwDRnHYZcJfx62y21",21,10,"Hard","Heroic-10m",76.128,102.7524,105,113
"383","3CwDRnHYZcJfx62y","3CwDRnHYZcJfx62y22",22,10,"Hard","Heroic-10m",69.669,101.1148,102,112
"384","3DLnxvqTAGcwk8hY","3DLnxvqTAGcwk8hY40",40,25,"Normal","Normal-25m",100.519,108.1718,367,394
"385","3GArwbN7FP84tWmM","3GArwbN7FP84tWmM10",10,10,"Hard","Heroic-10m",154.285,104.7224,113,114
"386","3GArwbN7FP84tWmM","3GArwbN7FP84tWmM6",6,10,"Hard","Heroic-10m",129.852,103.018,95,96
"387","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB20",20,10,"Hard","Heroic-10m",68.068,105.7152,76,78
"388","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB21",21,10,"Hard","Heroic-10m",97.206,104.864,115,121
"389","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB22",22,10,"Hard","Heroic-10m",114.88,96.896,109,109
"390","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB23",23,10,"Hard","Heroic-10m",124.629,105.404,128,129
"391","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB24",24,10,"Hard","Heroic-10m",92.33,117.6932,94,95
"392","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB25",25,10,"Hard","Heroic-10m",106.853,108.7924,113,115
"393","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB26",26,10,"Hard","Heroic-10m",118.235,101.8052,109,109
"394","3GnYV4RgQFrH6jZB","3GnYV4RgQFrH6jZB27",27,10,"Hard","Heroic-10m",103.581,117.9032,106,107
"395","3HchtTDvrAJRxX6y","3HchtTDvrAJRxX6y22",22,10,"Hard","Heroic-10m",90.55,100.0776,109,115
"396","3L7DKMqC4JjmYzgT","3L7DKMqC4JjmYzgT10",10,25,"Hard","Heroic-25m",58.439,104.7876,138,141
"397","3L7DKMqC4JjmYzgT","3L7DKMqC4JjmYzgT11",11,25,"Hard","Heroic-25m",64.871,134.6004,117,120
"398","3L7DKMqC4JjmYzgT","3L7DKMqC4JjmYzgT13",13,25,"Normal","Normal-25m",157.266,100.89,344,345
"399","3L7DKMqC4JjmYzgT","3L7DKMqC4JjmYzgT9",9,25,"Hard","Heroic-25m",51.776,102.8648,112,117
"400","3L9pRJNa6G2ACXj1","3L9pRJNa6G2ACXj121",21,25,"Hard","Heroic-25m",55.144,102.5116,151,160
"401","3L9pRJNa6G2ACXj1","3L9pRJNa6G2ACXj123",23,25,"Hard","Heroic-25m",58.439,126.4944,137,141
"402","3L9pRJNa6G2ACXj1","3L9pRJNa6G2ACXj124",24,25,"Hard","Heroic-25m",58.4,110.2192,127,127
"403","3M4K1dGYnqQ2ajWz","3M4K1dGYnqQ2ajWz43",43,25,"Hard","Heroic-25m",78.967,107.0316,118,120
"404","3NMzRTt8V7Z2r6Lk","3NMzRTt8V7Z2r6Lk1",1,10,"Hard","Heroic-10m",82.534,97.5556,110,120
"405","3NMzRTt8V7Z2r6Lk","3NMzRTt8V7Z2r6Lk2",2,10,"Hard","Heroic-10m",97.159,102.132,126,133
"406","3NMzRTt8V7Z2r6Lk","3NMzRTt8V7Z2r6Lk3",3,10,"Hard","Heroic-10m",85.775,103.306,98,104
"407","3P2YnKNhGmzxd417","3P2YnKNhGmzxd41718",18,25,"Hard","Heroic-25m",58.379,152.8196,155,166
"408","3P2YnKNhGmzxd417","3P2YnKNhGmzxd41719",19,25,"Hard","Heroic-25m",52.299,102.5876,133,141
"409","3P2YnKNhGmzxd417","3P2YnKNhGmzxd41720",20,25,"Hard","Heroic-25m",58.364,112.2112,120,121
"410","3P2YnKNhGmzxd417","3P2YnKNhGmzxd41721",21,25,"Normal","Normal-25m",106.857,103.977,344,361
"411","3RJKwVhk6vf8aADN","3RJKwVhk6vf8aADN10",10,10,"Hard","Heroic-10m",91.336,119.8712,119,125
"412","3RJKwVhk6vf8aADN","3RJKwVhk6vf8aADN11",11,10,"Normal","Normal-10m",190.987,104.6708,347,380
"413","3VtAfq9Jzbpjy7mF","3VtAfq9Jzbpjy7mF3",3,25,"Normal","Normal-25m",69.764,107.0846,342,380
"414","3YjWCwqaDnmpRKyz","3YjWCwqaDnmpRKyz17",17,25,"Normal","Normal-25m",108.399,98.8046,353,379
"415","3Z6YK8MzbvrH1Pfx","3Z6YK8MzbvrH1Pfx1",1,10,"Hard","Heroic-10m",64.764,104.2112,117,133
"416","3Z6YK8MzbvrH1Pfx","3Z6YK8MzbvrH1Pfx2",2,10,"Hard","Heroic-10m",97.1,98.906,130,139
"417","3Z6YK8MzbvrH1Pfx","3Z6YK8MzbvrH1Pfx3",3,10,"Hard","Heroic-10m",106.4,100.7936,105,109
"418","3Z6YK8MzbvrH1Pfx","3Z6YK8MzbvrH1Pfx4",4,10,"Hard","Heroic-10m",89.053,101.9488,99,102
"419","3ZRn2Pjb8dh4Fyqm","3ZRn2Pjb8dh4Fyqm22",22,10,"Hard","Heroic-10m",114.891,101.0668,132,138
"420","3ZRn2Pjb8dh4Fyqm","3ZRn2Pjb8dh4Fyqm23",23,10,"Hard","Heroic-10m",97.143,101.6616,108,112
